Date,Quantity ,Monetary,Amount,Index,Updown
108/05/07,3849934585,1.13E+11,878902,10987.14,90.02
108/05/08,4126259523,1.11E+11,931940,10923.71,-63.43
108/05/09,5190749075,1.42E+11,1204274,10733.67,-190.04
108/05/10,4735426313,1.25E+11,1080997,10712.99,-20.68
108/05/13,4080948014,1.14E+11,994792,10558.29,-154.7
108/05/14,5244992088,1.40E+11,1196365,10519.25,-39.04
108/05/15,4224701558,1.16E+11,993321,10560.71,41.46
108/05/16,4299212427,1.15E+11,1016689,10474.61,-86.1
108/05/17,4828248700,1.32E+11,1120185,10384.11,-90.5
108/05/20,3996675317,1.09E+11,918512,10398.41,14.3
108/05/21,4519183973,1.30E+11,1035223,10464.5,66.09
108/05/22,3769296457,96097987810,826874,10457.22,-7.28
108/05/23,4354371251,1.19E+11,1018299,10308.37,-148.85
108/05/24,3884772434,1.03E+11,882768,10328.28,19.91
108/05/27,3577828232,92744163214,833532,10334.13,5.85
108/05/28,4917736284,1.55E+11,841073,10312.31,-21.82
108/05/29,3819679695,95440591792,896738,10301.78,-10.53
108/05/30,3904131920,99248430651,853161,10382.99,81.21
108/05/31,4760031231,1.26E+11,1004840,10498.49,115.5
108/06/03,3979301714,97423329076,831863,10500.07,1.58
108/06/04,3485945699,89544975177,788257,10429.12,-70.95
108/06/05,3685787065,99778803202,818101,10461.62,32.5
108/06/06,3670200774,99333308327,789845,10409.2,-52.42
108/06/10,4262145321,1.09E+11,875587,10566.47,157.27
108/06/11,5029081943,1.23E+11,1074259,10607.76,41.29
108/06/12,4188927572,1.03E+11,912440,10615.66,7.9
108/06/13,3784953054,97958419371,814507,10561.01,-54.65
108/06/14,3216009068,85539324623,756304,10524.67,-36.34
108/06/17,3248850928,89501173245,741836,10530.54,5.87
108/06/18,3103689820,80983143069,726928,10566.74,36.2
108/06/19,5034596221,1.42E+11,1173158,10775.34,208.6
108/06/20,5022058535,1.29E+11,1052920,10785.01,9.67
108/06/21,5345671118,1.53E+11,1074115,10803.77,18.76
108/06/24,3629979170,97539681077,806029,10779.45,-24.32
108/06/25,3891025743,1.01E+11,850899,10706.72,-72.73
108/06/26,3364138588,87513870371,749404,10652.55,-54.17
108/06/27,4490875726,1.27E+11,959854,10773.9,121.35
108/06/28,3449967866,91418249508,750967,10730.83,-43.07
108/07/01,4985631880,1.46E+11,1089572,10895.46,164.63
108/07/02,4295548703,1.21E+11,991072,10865.12,-30.34
108/07/03,4246162907,1.13E+11,938659,10743.77,-121.35
108/07/04,3797646624,98158438333,828014,10775.9,32.13
108/07/05,3400302424,86511212135,752681,10785.73,9.83
108/07/08,3738945153,97082027949,815372,10751.22,-34.51
108/07/09,3474464386,94204036152,836475,10702.78,-48.44
108/07/10,4044852809,1.04E+11,932562,10798.48,95.7
108/07/11,4997530807,1.32E+11,1071497,10843.42,44.94
108/07/12,4559013456,1.22E+11,1031495,10824.35,-19.07
108/07/15,4625135650,1.21E+11,1005175,10876.43,52.08
108/07/16,4451418488,1.20E+11,1037335,10886.05,9.62
108/07/17,4588257766,1.16E+11,1048002,10828.48,-57.57
108/07/18,4212328479,1.06E+11,961380,10799.28,-29.2
108/07/19,4502161924,1.24E+11,982410,10873.19,73.91
108/07/22,4435604953,1.19E+11,977980,10944.53,71.34
108/07/23,4564947566,1.28E+11,1077697,10947.26,2.73
108/07/24,4789346753,1.33E+11,1132545,10935.76,-11.5
108/07/25,5034848310,1.34E+11,1131686,10941.41,5.65
108/07/26,4227775498,1.12E+11,1002794,10891.98,-49.43
108/07/29,3873144739,1.06E+11,945531,10885.73,-6.25
108/07/30,4493608915,1.31E+11,1099181,10830.9,-54.83
108/07/31,4476398294,1.32E+11,1046160,10823.81,-7.09
108/08/01,4521619307,1.31E+11,1098159,10731.75,-92.06
108/08/02,5675601956,1.60E+11,1300394,10549.04,-182.71
108/08/05,4911728030,1.29E+11,1107939,10423.41,-125.63
108/08/06,6008242875,1.46E+11,1232634,10394.75,-28.66
108/08/07,4468033535,1.22E+11,1059318,10386.18,-8.57
108/08/08,4470132577,1.24E+11,998888,10494.49,108.31
108/08/12,4517408511,1.27E+11,1065930,10472.36,-22.13
108/08/13,4522361553,1.19E+11,1086625,10362.66,-109.7
108/08/14,5037463848,1.46E+11,1209469,10427.73,65.07
108/08/15,5071669820,1.23E+11,1127916,10327.13,-100.6
108/08/16,4700960825,1.20E+11,1133574,10420.89,93.76
108/08/19,4574050378,1.20E+11,1068019,10488.75,67.86
108/08/20,4542661753,1.21E+11,1070480,10522.5,33.75
108/08/21,3932448282,1.11E+11,1006299,10525.8,3.3
108/08/22,4396250909,1.23E+11,1072360,10529.78,3.98
108/08/23,3942656466,1.10E+11,947669,10538.11,8.33
108/08/26,4862207637,1.17E+11,1016154,10354.57,-183.54
108/08/27,4120194542,1.24E+11,894549,10387.23,32.66
108/08/28,3597431879,1.02E+11,878572,10434.29,47.06
108/08/29,3866814680,1.04E+11,937813,10462.43,28.14
108/08/30,5323560006,1.48E+11,1199598,10618.05,155.62
108/09/02,4333278342,1.06E+11,981744,10634.85,16.8
108/09/03,4043809186,1.06E+11,949727,10558.21,-76.64
108/09/04,4338123349,1.07E+11,972295,10657.31,99.1
108/09/05,6013120362,1.55E+11,1261814,10756.93,99.62
108/09/06,4827692321,1.31E+11,1107361,10780.64,23.71
108/09/09,4543925038,1.17E+11,1027773,10801.14,20.5
108/09/10,4475712468,1.21E+11,986052,10753.58,-47.56
108/09/11,4310865154,1.20E+11,974736,10790.35,36.77
108/09/12,4330422356,1.21E+11,962901,10827.55,37.2
108/09/16,4390073832,1.20E+11,1005025,10898.13,70.58
108/09/17,4238580734,1.18E+11,1001017,10874.5,-23.63
108/09/18,4380465735,1.30E+11,1113809,10929.45,54.95
108/09/19,4094709966,1.15E+11,922567,10894.7,-34.75
108/09/20,4712806256,1.48E+11,1015743,10929.69,34.99
108/09/23,3976565745,1.07E+11,978964,10919.02,-10.67
108/09/24,3872481764,1.10E+11,1013261,10918.01,-1.01
108/09/25,3880868893,1.06E+11,954407,10873.69,-44.32
108/09/26,3878756606,1.16E+11,945745,10871.99,-1.7
108/09/27,4211145537,1.25E+11,1031089,10829.68,-42.31
108/10/01,4472012581,1.50E+11,1051359,10967.65,137.97
108/10/02,3889705896,1.17E+11,907447,10947.88,-19.77
108/10/03,4266892114,1.22E+11,937395,10875.91,-71.97
108/10/04,3672471435,1.24E+11,944155,10894.48,18.57
108/10/07,3586313676,1.14E+11,902747,10935.06,40.58
108/10/08,4035566505,1.31E+11,992378,11017.31,82.25
108/10/09,4030996232,1.30E+11,1008288,10889.96,-127.35
108/10/14,5403098341,1.63E+11,1202006,11066.95,176.99
108/10/15,4269306106,1.38E+11,1090687,11111.8,44.85
108/10/16,4714707622,1.48E+11,1226562,11162.83,51.03
108/10/17,4076737762,1.24E+11,1021958,11186.88,24.05
108/10/18,4569104603,1.46E+11,1037299,11180.22,-6.66
108/10/21,3463242846,1.03E+11,885891,11184.15,3.93
108/10/22,4030052349,1.27E+11,1070035,11271.25,87.1
108/10/23,4355567323,1.41E+11,1175033,11239.67,-31.58
108/10/24,4619088226,1.43E+11,1088782,11320.14,80.47
108/10/25,4168409032,1.30E+11,1035376,11296.12,-24.02
108/10/28,3817458209,1.18E+11,945068,11315.02,18.9
108/10/29,4323618372,1.47E+11,1142582,11333.87,18.85
108/10/30,3839427664,1.25E+11,1013779,11380.28,46.41
108/10/31,4573175921,1.56E+11,1120020,11358.71,-21.57
108/11/01,4127358231,1.37E+11,1001395,11399.53,40.82
108/11/04,5039807127,1.58E+11,1185810,11556.85,157.32
108/11/05,4832472822,1.56E+11,1147125,11644.03,87.18
108/11/06,5054923364,1.61E+11,1210657,11653.07,9.04
108/11/07,4416657686,1.42E+11,1077246,11606.56,-46.51
108/11/08,4256500569,1.42E+11,1047241,11579.54,-27.02
108/11/11,4657136487,1.54E+11,1135233,11427.28,-152.26
108/11/12,3791823798,1.20E+11,970444,11520.37,93.09
108/11/13,3533002385,1.17E+11,967717,11467.83,-52.54
108/11/14,3979806458,1.32E+11,1069809,11450.42,-17.41
108/11/15,4272058994,1.32E+11,1056804,11525.6,75.18
108/11/18,3869365167,1.10E+11,951643,11599.78,74.18
108/11/19,4131971972,1.24E+11,1008506,11656.4,56.62
108/11/20,3845936601,1.18E+11,1001331,11631.2,-25.2
108/11/21,3940917283,1.22E+11,959319,11558.27,-72.93
108/11/22,3669395111,1.09E+11,913089,11566.8,8.53
108/11/25,3954172281,1.14E+11,937981,11561.58,-5.22
108/11/26,5309655285,2.02E+11,998150,11576.82,15.24
108/11/27,4334379770,1.10E+11,956203,11647.46,70.64
108/11/28,3930383785,1.06E+11,896972,11617.08,-30.38
108/11/29,4447827736,1.21E+11,1010390,11489.57,-127.51
108/12/02,4295183489,1.15E+11,979115,11502.83,13.26
108/12/03,3791301775,1.10E+11,901318,11531.58,28.75
108/12/04,3834439433,1.09E+11,892942,11510.47,-21.11
108/12/05,4393485800,1.25E+11,972457,11594.65,84.18
108/12/06,3900027702,1.13E+11,946293,11609.64,14.99
108/12/09,4433349416,1.24E+11,960606,11660.77,51.13
108/12/10,4100752342,1.05E+11,906991,11627.84,-32.93
108/12/11,4024932158,1.29E+11,989216,11700.77,72.93
108/12/12,4768917020,1.54E+11,1141832,11836.42,135.65
108/12/13,5505203822,1.73E+11,1278529,11927.73,91.31
108/12/16,5076417907,1.45E+11,1107195,11939.77,12.04
108/12/17,5325369317,1.57E+11,1213786,12097.01,157.24
108/12/18,4817570616,1.51E+11,1198571,12122.45,25.44
108/12/19,4222936921,1.38E+11,991627,12018.9,-103.55
108/12/20,4682666887,1.71E+11,1034618,11959.08,-59.82
108/12/23,3756921614,1.14E+11,919900,12022.23,63.15
108/12/24,3313869005,1.04E+11,832595,11976.38,-45.85
108/12/25,3174857162,91222874033,803082,12008.13,31.75
108/12/26,3176657722,1.01E+11,854591,12001.01,-7.12
108/12/27,3729441881,1.09E+11,904820,12091.59,90.58
108/12/30,3867671936,1.26E+11,951613,12053.37,-38.22
108/12/31,3475032122,1.18E+11,866886,11997.14,-56.23
109/01/02,4335855134,1.43E+11,1060157,12100.48,103.34
109/01/03,5527302314,1.94E+11,1346033,12110.43,9.95
109/01/06,4679171407,1.44E+11,1093048,11953.36,-157.07
109/01/07,4659753372,1.66E+11,1140038,11880.32,-73.04
109/01/08,5076957155,1.51E+11,1102233,11817.1,-63.22
109/01/09,4490694421,1.34E+11,963538,11970.63,153.53
109/01/10,4171337059,1.29E+11,931433,12024.65,54.02
109/01/13,4685839381,1.43E+11,1061144,12113.42,88.77
109/01/14,4865029032,1.54E+11,1116320,12179.81,66.39
109/01/15,4161534787,1.53E+11,1003233,12091.88,-87.93
109/01/16,3843280736,1.41E+11,978552,12066.93,-24.95
109/01/17,3942939186,1.34E+11,940670,12090.29,23.36
109/01/20,3495615517,1.16E+11,892756,12118.71,28.42
109/01/30,8369093057,2.78E+11,2091196,11421.74,-696.97
109/01/31,5699273535,1.77E+11,1379131,11495.1,73.36
109/02/03,7052356044,1.84E+11,1540915,11354.92,-140.18
109/02/04,5734166171,1.62E+11,1276175,11555.92,201
109/02/05,5469767866,1.58E+11,1257448,11573.62,17.7
109/02/06,5395679056,1.45E+11,1110765,11749.68,176.06
109/02/07,4677911356,1.30E+11,1100135,11612.81,-136.87
109/02/10,4891318956,1.32E+11,1077815,11574.07,-38.74
109/02/11,4548297802,1.23E+11,949833,11664.04,89.97
109/02/12,4891074264,1.50E+11,1113574,11774.19,110.15
109/02/13,4996699902,1.41E+11,1142029,11791.78,17.59
109/02/14,3926585866,1.13E+11,924818,11815.7,23.92
109/02/17,4165125205,1.16E+11,967877,11763.51,-52.19
109/02/18,4315111980,1.41E+11,1009270,11648.98,-114.53
109/02/19,4774544232,1.42E+11,1094355,11758.84,109.86
109/02/20,4743317723,1.35E+11,1074696,11725.09,-33.75
109/02/21,4500184633,1.25E+11,1028044,11686.35,-38.74
109/02/24,5394033615,1.40E+11,1196934,11534.87,-151.48
109/02/25,5387661535,1.55E+11,1197950,11540.23,5.36
109/02/26,6218057244,1.77E+11,1319355,11433.62,-106.61
109/02/27,7211740462,2.03E+11,1604650,11292.17,-141.45
109/03/02,7284842170,2.03E+11,1634226,11170.46,-121.71
109/03/03,6007281977,1.65E+11,1313756,11327.72,157.26
109/03/04,5039075843,1.41E+11,1082165,11392.35,64.63
109/03/05,5060603723,1.46E+11,1156055,11514.82,122.47
109/03/06,5659175395,1.51E+11,1356083,11321.81,-193.01
109/03/09,9368411895,2.33E+11,2154691,10977.64,-344.17
109/03/10,8600866018,2.08E+11,1792581,11003.54,25.9
109/03/11,7389097374,1.78E+11,1537557,10893.75,-109.79
109/03/12,10401683029,2.71E+11,2387131,10422.32,-471.43
109/03/13,11980302682,3.04E+11,2607692,10128.87,-293.45
109/03/16,7645539728,2.11E+11,1921186,9717.77,-411.1
109/03/17,8206236082,2.38E+11,2123143,9439.63,-278.14
109/03/18,7506547959,2.12E+11,2011362,9218.67,-220.96
109/03/19,10417337257,2.71E+11,2559042,8681.34,-537.33
109/03/20,8313012267,2.37E+11,2030577,9234.09,552.75
109/03/23,5434939207,1.54E+11,1428693,8890.03,-344.06
109/03/24,5685711161,1.55E+11,1438525,9285.62,395.59
109/03/25,6311030678,1.85E+11,1663336,9644.75,359.13
109/03/26,4963011536,1.54E+11,1387294,9736.36,91.61
109/03/27,5715888822,1.82E+11,1588397,9698.92,-37.44
109/03/30,4590872146,1.29E+11,1157638,9629.43,-69.49
109/03/31,4717261406,1.47E+11,1256288,9708.06,78.63
109/04/01,4180562164,1.21E+11,1142447,9663.63,-44.43
109/04/06,5242549478,1.53E+11,1384304,9818.74,155.11
109/04/07,5596397343,1.74E+11,1569883,9996.39,177.65
109/04/08,5578131903,1.71E+11,1610057,10137.47,141.08
109/04/09,5230196805,1.65E+11,1526083,10119.43,-18.04
109/04/10,4155990176,1.22E+11,1167379,10157.61,38.18
109/04/13,4698370748,1.19E+11,1251059,10099.22,-58.39
109/04/14,5363296926,1.58E+11,1419673,10332.94,233.72
109/04/15,5647516921,1.95E+11,1691599,10447.21,114.27
109/04/16,4829966706,1.58E+11,1405562,10375.48,-71.73
109/04/17,6364036089,2.33E+11,1778080,10597.04,221.56
109/04/20,3968793048,1.37E+11,1157182,10586.71,-10.33
109/04/21,5920573446,1.85E+11,1764176,10288.42,-298.29
109/04/22,5260027532,1.53E+11,1411104,10307.74,19.32
109/04/23,4677068582,1.56E+11,1298847,10366.51,58.77
109/04/24,4052771112,1.26E+11,1153370,10347.36,-19.15
109/04/27,5540788868,1.79E+11,1483642,10567.27,219.91
109/04/28,5400871093,1.83E+11,1509181,10616.06,48.79
109/04/29,5678828844,1.94E+11,1615692,10772.22,156.16
109/04/30,6546009430,2.32E+11,1817454,10992.14,219.92
109/05/04,5765177939,1.91E+11,1556445,10720.48,-271.66
109/05/05,4705783752,1.79E+11,1418246,10774.61,54.13
109/05/06,5314704402,1.83E+11,1558535,10774.98,0.37
109/05/07,4780230104,1.69E+11,1405855,10842.92,67.94
109/05/08,5098107890,1.88E+11,1527810,10901.42,58.5
109/05/11,5458626713,1.70E+11,1532061,11013.26,111.84
109/05/12,5014964552,1.74E+11,1475993,10879.47,-133.79
109/05/13,4751016651,1.68E+11,1350741,10938.27,58.8
109/05/14,5561899832,1.88E+11,1593373,10780.88,-157.39
109/05/15,4835287814,1.76E+11,1376021,10814.92,34.04
109/05/18,4741087880,1.95E+11,1403818,10740.55,-74.37
109/05/19,5142779078,1.89E+11,1501409,10860.44,119.89
109/05/20,4509534398,1.73E+11,1375269,10907.8,47.36
109/05/21,4885891165,1.72E+11,1390386,11008.31,100.51
109/05/22,5054277645,1.78E+11,1527217,10811.15,-197.16
109/05/25,4139816654,1.49E+11,1207831,10871.18,60.03
109/05/26,5106168038,1.82E+11,1498204,10997.21,126.03
109/05/27,4721324227,1.58E+11,1376696,11014.66,17.45
109/05/28,5239764437,1.73E+11,1498455,10944.19,-70.47
109/05/29,5508327470,2.16E+11,1218573,10942.16,-2.03
109/06/01,4975164301,1.70E+11,1350613,11079.02,136.86
109/06/02,4974734421,1.82E+11,1399684,11127.93,48.91
109/06/03,6431206610,2.15E+11,1670723,11320.16,192.23
109/06/04,5944102520,2.04E+11,1550402,11393.23,73.07
109/06/05,5782637500,1.81E+11,1522634,11479.4,86.17
109/06/08,6425750934,2.04E+11,1702229,11610.32,130.92
109/06/09,5177011975,1.76E+11,1444554,11637.11,26.79
109/06/10,5625828981,1.92E+11,1545108,11720.16,83.05
109/06/11,7133820168,2.41E+11,2013793,11535.77,-184.39
109/06/12,6821881261,1.98E+11,1668249,11429.94,-105.83
109/06/15,5612526407,1.78E+11,1512279,11306.26,-123.68
109/06/16,5551224942,1.83E+11,1437267,11511.64,205.38
109/06/17,5429872580,1.76E+11,1540851,11534.59,22.95
109/06/18,5589608626,1.86E+11,1539555,11548.33,13.74
109/06/19,6809199588,2.52E+11,1775117,11549.86,1.53
109/06/22,5081058638,1.83E+11,1414720,11572.93,23.07
109/06/23,5731275340,2.07E+11,1458467,11612.36,39.43
109/06/24,5087067514,2.03E+11,1369588,11660.67,48.31
109/06/29,5483857324,2.09E+11,1429062,11542.62,-118.05
109/06/30,5238990655,1.97E+11,1366712,11621.24,78.62
109/07/01,5812063202,1.93E+11,1471747,11703.42,82.18
109/07/02,6091006206,1.91E+11,1487513,11805.14,101.72
109/07/03,6484752215,2.19E+11,1666680,11909.16,104.02
109/07/06,7916423089,2.52E+11,1951316,12116.7,207.54
109/07/07,7651045729,2.78E+11,1994922,12092.97,-23.73
109/07/08,6363746201,2.43E+11,1755000,12170.19,77.22
109/07/09,6645387543,2.53E+11,1866152,12192.69,22.5
109/07/10,7031694732,2.61E+11,1983065,12073.68,-119.01
109/07/13,6140389276,2.11E+11,1586140,12211.56,137.88
109/07/14,6197831696,2.05E+11,1561071,12209.01,-2.55
109/07/15,6756734156,2.40E+11,1778651,12202.85,-6.16
109/07/16,5770300669,2.00E+11,1466907,12157.74,-45.11
109/07/17,5938809215,2.00E+11,1595717,12181.56,23.82
109/07/20,5326683162,1.76E+11,1378130,12174.54,-7.02
109/07/21,6781208219,2.26E+11,1684747,12397.55,223.01
109/07/22,6475848930,2.26E+11,1619267,12473.27,75.72
109/07/23,6566842345,2.28E+11,1573096,12413.04,-60.23
109/07/24,7302839893,2.68E+11,1868849,12304.04,-109
109/07/27,6497324062,2.57E+11,1698001,12588.3,284.26
109/07/28,7749667366,3.49E+11,2066032,12586.73,-1.57
109/07/29,5900556154,2.21E+11,1504202,12540.97,-45.76
109/07/30,5882978873,2.16E+11,1489304,12722.92,181.95
109/07/31,5953761412,2.10E+11,1422266,12664.8,-58.12
109/08/03,5837095577,2.33E+11,1595177,12513.03,-151.77
109/08/04,6164234610,2.14E+11,1598481,12709.92,196.89
109/08/05,7039886482,2.41E+11,1816611,12802.3,92.38
109/08/06,7232775919,2.62E+11,1932220,12913.5,111.2
109/08/07,6458649872,2.40E+11,1790750,12828.87,-84.63
109/08/10,6577589394,2.16E+11,1723775,12894,65.13
109/08/11,6378786937,2.07E+11,1686671,12780.19,-113.81
109/08/12,6351198837,2.19E+11,1678697,12670.35,-109.84
109/08/13,6178740588,2.39E+11,1775624,12763.13,92.78
109/08/14,6385965281,2.15E+11,1740263,12795.46,32.33
109/08/17,7363417584,2.23E+11,1900000,12956.11,160.65
109/08/18,6843591620,2.50E+11,1864018,12872.14,-83.97
109/08/19,7199535793,2.56E+11,2119173,12778.64,-93.5
109/08/20,10808931236,3.52E+11,2845265,12362.64,-416
109/08/21,6617437494,2.26E+11,1825383,12607.84,245.2
109/08/24,5964445395,2.06E+11,1598651,12647.13,39.29
109/08/25,6638302690,2.00E+11,1679406,12758.25,111.12
109/08/26,5896934823,1.80E+11,1516873,12833.29,75.04
109/08/27,7593252259,2.19E+11,1771634,12797.31,-35.98
109/08/28,6774001709,2.10E+11,1668923,12728.85,-68.46
109/08/31,7567454336,2.52E+11,1732862,12591.45,-137.4
109/09/01,7167104775,2.31E+11,1764888,12703.28,111.83
109/09/02,6761533425,2.12E+11,1741144,12699.5,-3.78
109/09/03,8851967296,2.38E+11,2016901,12757.97,58.47
109/09/04,8831958331,2.34E+11,2060642,12637.95,-120.02
109/09/07,8517685710,2.28E+11,2076345,12601.4,-36.55
109/09/08,7166397704,2.06E+11,1773522,12663.56,62.16
109/09/09,7663239516,2.10E+11,1803997,12608.58,-54.98
109/09/10,7558292158,2.00E+11,1779291,12691.75,83.17
109/09/11,7457620960,1.92E+11,1805395,12675.95,-15.8
109/09/14,5970714461,1.80E+11,1500324,12787.82,111.87
109/09/15,6115853792,1.89E+11,1594597,12845.65,57.83
109/09/16,6346241822,2.11E+11,1590063,12976.76,131.11
109/09/17,5839451372,1.90E+11,1553743,12872.74,-104.02
109/09/18,6121502346,2.05E+11,1539522,12875.62,2.88
109/09/21,6119694551,1.75E+11,1541831,12795.12,-80.5
109/09/22,6036770813,1.74E+11,1561564,12645.51,-149.61
109/09/23,5513876861,1.76E+11,1524338,12583.88,-61.63
109/09/24,7819019250,2.46E+11,2200135,12264.38,-319.5
109/09/25,6649496910,2.12E+11,1784334,12232.91,-31.47
109/09/28,5029633502,1.56E+11,1249426,12462.76,229.85
109/09/29,5160203390,1.67E+11,1231654,12467.73,4.97
109/09/30,4306132547,1.39E+11,1044012,12515.61,47.88
109/10/05,4720361624,1.49E+11,1212457,12548.28,32.67
109/10/06,5185702547,1.66E+11,1356391,12704.23,155.95
109/10/07,4853747901,1.65E+11,1259405,12746.37,42.14
109/10/08,5770489410,2.11E+11,1504656,12887.19,140.82
109/10/12,6482289719,2.33E+11,1652795,12955.91,68.72
109/10/13,5812233822,1.91E+11,1463889,12947.13,-8.78
109/10/14,6116047364,2.01E+11,1583822,12919.31,-27.82
109/10/15,6066363707,1.82E+11,1590482,12827.82,-91.49
109/10/16,6189889025,1.87E+11,1600782,12750.37,-77.45
109/10/19,5370531537,1.65E+11,1394909,12908.34,157.97
109/10/20,4737368124,1.48E+11,1282424,12862.37,-45.97
109/10/21,5658937433,1.70E+11,1522971,12877.25,14.88
109/10/22,5778195825,1.75E+11,1433304,12917.03,39.78
109/10/23,5327338029,1.53E+11,1366312,12898.82,-18.21
109/10/26,6677343322,1.65E+11,1657539,12909.03,10.21
109/10/27,6050727539,1.71E+11,1538295,12875.01,-34.02
109/10/28,6285954215,1.78E+11,1733636,12793.75,-81.26
109/10/29,6761490690,1.89E+11,1689175,12662.91,-130.84
109/10/30,6541713056,2.00E+11,1668859,12546.34,-116.57
109/11/02,5294905110,1.66E+11,1386795,12591.31,44.97
109/11/03,5322961398,1.68E+11,1382926,12736.01,144.7
109/11/04,6578096439,1.94E+11,1543351,12867.9,131.89
109/11/05,5603467831,1.76E+11,1402391,12918.8,50.9
109/11/06,5767873286,1.85E+11,1455346,12973.53,54.73
109/11/09,6798077586,2.23E+11,1678202,13127.47,153.94
109/11/10,7757716313,2.52E+11,2038986,13081.72,-45.75
109/11/11,8185194783,2.43E+11,2112008,13262.19,180.47
109/11/12,6858089882,2.26E+11,1750856,13221.78,-40.41
109/11/13,5864501402,1.81E+11,1490133,13273.33,51.55
109/11/16,6776528689,2.37E+11,1801933,13551.83,278.5
109/11/17,6633573972,2.39E+11,1866529,13593.01,41.18
109/11/18,6591867244,2.35E+11,1792194,13773.29,180.28
109/11/19,6243552736,2.10E+11,1702339,13722.43,-50.86
109/11/20,5986755969,2.21E+11,1722729,13716.44,-5.99
109/11/23,7028271628,2.39E+11,1892861,13878.01,161.57
109/11/24,7633875021,2.67E+11,2187878,13807.13,-70.88
109/11/25,7757213545,2.69E+11,2176852,13738.83,-68.3
109/11/26,6910524222,2.21E+11,1931911,13845.66,106.83
109/11/27,7292147468,2.41E+11,2046229,13867.09,21.43
109/11/30,10553313386,4.10E+11,2449208,13722.89,-144.2
109/12/01,9170668511,2.61E+11,2272821,13885.67,162.78
109/12/02,8956941170,2.90E+11,2337052,13989.14,103.47
109/12/03,8380406333,2.71E+11,2343178,13977.09,-12.05
109/12/04,9326108954,2.91E+11,2448942,14132.44,155.35
109/12/07,10622974913,3.35E+11,2855401,14256.6,124.16
109/12/08,8745552873,2.83E+11,2438671,14360.4,103.8
109/12/09,8859421151,3.12E+11,2488160,14390.14,29.74
109/12/10,8817637556,3.08E+11,2569682,14249.49,-140.65
109/12/11,9039771037,3.24E+11,2560563,14261.69,12.2
109/12/14,7705137274,2.35E+11,1994731,14211.05,-50.64
109/12/15,8827642910,2.78E+11,2360342,14068.52,-142.53
109/12/16,7048147239,2.52E+11,1990822,14304.46,235.94
109/12/17,6227173787,2.30E+11,1762100,14258.93,-45.53
109/12/18,7440315671,2.49E+11,2011411,14249.96,-8.97
109/12/21,8527792568,2.59E+11,2241816,14384.96,135
109/12/22,10869811575,2.92E+11,2900099,14177.46,-207.5
109/12/23,7727365334,2.21E+11,2060448,14223.09,45.63
109/12/24,7461043901,2.24E+11,2054081,14280.28,57.19
109/12/25,7354213964,2.14E+11,2058078,14331.42,51.14
109/12/28,8522466666,2.52E+11,2357628,14483.07,151.65
109/12/29,9485864615,2.88E+11,2753819,14472.05,-11.02
109/12/30,8345169507,2.64E+11,2381186,14687.7,215.65
109/12/31,8098938384,2.61E+11,2235418,14732.53,44.83
